id,name,type,frameType,description,level,atk,def,race,attribute,archetype
23099524,Pharaonic Advent,Effect Monster,effect,"Gains 300 ATK for each Continuous Trap on the field and in the GYs. You can only use each of the following effects of ""Pharaonic Advent"" once per turn. You can Tribute 1 monster; Special Summon this card from your hand. You can Tribute 1 Fairy  Fiend  or Reptile monster; add 1 Continuous Trap from your Deck to your hand  also you cannot Special Summon monsters for the rest of this turn.",8,2000,2000,Spellcaster,DARK,
89707961,Pharaonic Guardian Sphinx,Effect Monster,effect,"Once per turn: You can change this card to face-down Defense Position. You can only use each of the following effects of ""Pharaonic Guardian Sphinx"" once per turn. If this card is Flip Summoned: Shuffle all monsters your opponent controls into the Deck. If this card in its owner's control is destroyed by an opponent's card: You can Special Summon 1 Level 5 Rock monster from your hand or Deck in face-down Defense Position.",8,2300,3000,Rock,EARTH,Sphinx
89959682,Pharaonic Protector,Normal Monster,normal,The mummy of a soldier that has been guarding the royal family for thousands of years. Even now  its spirit does not allow anybody to trespass.,2,900,0,Zombie,EARTH,
43791861,Phoenix Beast Gairuda,Effect Monster,effect,If this card attacks an opponent's monster  this card gains 300 ATK during the Damage Step only.,6,2500,1200,Winged Beast,WIND,
33872334,Phoenix Gearblade,Spell Card,spell,"Equip only to a Warrior or FIRE monster. It gains 300 ATK. If the equipped monster attacked  at the end of the Damage Step: You can send this card to the GY; each of your Warrior and FIRE monsters can make a second attack during this Battle Phase. If this card is sent to the GY  or banished  to activate a monster effect: You can add this card to your hand. You can only use this effect of ""Phoenix Gearblade"" once per turn.",,,,Equip,,
69488544,Phoenix Gearfried,Gemini Monster,effect,This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field  you can Normal Summon it to have it become an Effect Monster with this effect. ● If your opponent activates a Spell Card: You can target 1 Gemini monster in your Graveyard; Special Summon that target. During either player's turn  when a Spell/Trap Card is activated that targets a monster(s) on the field: You can send 1 face-up Equip Card you control to the Graveyard; negate the activation  and if you do  destroy it.,8,2800,2200,Warrior,FIRE,
63356631,Phoenix Wing Wind Blast,Trap Card,trap,Discard 1 card  then target 1 card your opponent controls; place that target on the top of the Deck.,,,,Normal,,
23558733,Phoenixian Cluster Amaryllis,Effect Monster,effect,"This card cannot be Special Summoned except with its own effect or with ""Phoenixian Seed"". If this card attacks  it is destroyed after damage calculation. If this card you control is destroyed and sent to the Graveyard  inflict 800 damage to your opponent. During your End Phase  you can remove from play 1 Plant-Type monster from your Graveyard to Special Summon this card from your Graveyard in Defense Position.",8,2200,0,Plant,FIRE,
96553688,Phoenixian Seed,Effect Monster,effect,"You can send this face-up card to the Graveyard to Special Summon 1 ""Phoenixian Cluster Amaryllis"" from your hand.",2,800,0,Plant,FIRE,
67556500,Phonon Pulse Dragon,Synchro Tuner Monster,synchro,"1 Tuner + 1 or more non-Tuner monsters When this card is Synchro Summoned: You can declare a Level from 1 to 3; this card becomes that Level  also you cannot Special Summon for the rest of this turn  except for a Synchro Summon using this card as a Synchro Material. You can only Special Summon ""Phonon Pulse Dragon(s)"" once per turn.",4,1900,800,Dragon,DARK,
8192327,Phosphorage the Elemental Lord,Effect Monster,effect,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 LIGHT monsters in your GY. When this card is Special Summoned: You can destroy all monsters your opponent controls. You can only use this effect of ""Phosphorage the Elemental Lord"" once per turn. If this face-up card leaves the field  skip the Battle Phase of your next turn.",8,2800,2200,Fairy,LIGHT,Elemental Lord
98881931,Photon Advancer,Effect Monster,effect,"If a ""Photon"" monster is on the field  you can Special Summon this card (from your hand). You can only Special Summon ""Photon Advancer"" once per turn this way. Gains 1000 ATK if another ""Photon"" monster is on the field.",4,1000,1000,Warrior,LIGHT,Photon
75797046,Photon Alexandra Queen,XYZ Monster,xyz,"2 Level 4 ""Butterspy"" monsters You can detach 1 Xyz Material from this card; return all monsters on the field to the hand  then inflict 300 damage to each player for each card returned to their hand.",4,2400,1200,Warrior,LIGHT,Butterspy
71233859,Photon Booster,Spell Card,spell,Target 1 Level 4 or lower LIGHT monster on the field  except a Token; the ATK of all monsters currently on the field with its name become 2000  until the end of this turn.,,,,Normal,,Photon
13492423,Photon Caesar,Effect Monster,effect,"When this card is Normal or Flip Summoned: You can Special Summon 1 ""Photon Caesar"" from your hand or Deck.",8,2000,2800,Warrior,LIGHT,Photon
28990150,Photon Cerberus,Effect Monster,effect,During the turn this card was Normal Summoned  neither player can activate Trap Cards while this card is face-up on the field.,3,1300,600,Beast,LIGHT,Photon
42925441,Photon Change,Trap Card,trap,"Send this card to the GY during your 2nd Standby Phase after activation. You can only use the following effect of ""Photon Change"" once per turn. Send 1 ""Photon"" or ""Galaxy"" monster you control to the GY to activate 1 of these effects  or  if you send ""Galaxy-Eyes Photon Dragon""  you can activate both  in sequence;  ● Special Summon 1 ""Photon"" monster from your Deck with a different original name than the sent monster.  ● Add 1 ""Photon"" card from your Deck to your hand  except ""Photon Change"".",,,,Continuous,,Galaxy-Eyes
2618045,Photon Chargeman,Effect Monster,effect,Once per turn: You can make this card's ATK become double its original ATK  until your next Standby Phase. This card cannot attack the turn you activate this effect.,4,1000,1000,Warrior,LIGHT,Photon
64145892,Photon Circle,Effect Monster,effect,Any Battle Damage you take from battles involving this card is halved.,4,1000,1000,Spellcaster,LIGHT,Photon
1362589,Photon Crusher,Effect Monster,effect,If this card attacks  it is changed to Defense Position at the end of the Damage Step.,4,2000,0,Warrior,LIGHT,Photon
43813459,Photon Current,Trap Card,trap,When a face-up LIGHT Dragon-Type monster you control is targeted for an attack: The attack target gains ATK equal to the attacking monster's ATK  until the end of the Damage Step.,,,,Normal,,Photon
47051709,Photon Delta Wing,Effect Monster,effect,"If this card is Normal Summoned: You can Special Summon 1 ""Photon Delta Wing"" from your hand or Deck in Defense Position  also you cannot Special Summon monsters for the rest of this turn  except LIGHT monsters. While you control another ""Photon Delta Wing""  your opponent cannot declare an attack.",4,1800,900,Machine,LIGHT,Photon
73478096,Photon Emperor,Effect Monster,effect,"If this card is sent to the GY  except from the field  while another ""Photon"" or ""Galaxy"" monster is on your field or in your GY: You can Special Summon this card in Defense Position. You can only use this effect of ""Photon Emperor"" once per turn. After you Normal or Special Summon this card  you can Normal Summon 1 LIGHT monster during your Main Phase this turn  in addition to your Normal Summon/Set. (You can only gain this effect once per turn.)",8,2800,1000,Warrior,LIGHT,Photon
66607691,Photon Generator Unit,Spell Card,spell,"Tribute 2 ""Cyber Dragons"". Special Summon 1 ""Cyber Laser Dragon"" from your hand  Deck  or Graveyard.",,,,Quick-Play,,Cyber Dragon
15520842,Photon Hand,Spell Card,spell,"If you control a ""Photon"" or ""Galaxy"" monster: Pay 1000 LP  then target 1 monster your opponent controls; take control of it. If you do not control ""Galaxy-Eyes Photon Dragon"" at activation  you can only target an Xyz Monster. You can only activate 1 ""Photon Hand"" per turn.",,,,Normal,,Photon
97639441,Photon Jumper,Effect Monster,effect,"When an opponent's monster declares an attack: You can activate this effect; skip your next Battle Phase  also Special Summon this card from your hand  then end this Battle Phase. If this card is sent to the GY: You can add 1 ""Photon"" or ""Galaxy"" Spell/Trap from your Deck to your hand. You can only use each effect of ""Photon Jumper"" once per turn.",4,0,0,Warrior,LIGHT,Photon
35848254,Photon Lead,Spell Card,spell,Special Summon 1 Level 4 or lower LIGHT monster from your hand in face-up Attack Position.,,,,Quick-Play,,Photon
38757297,Photon Leo,Effect Monster,effect,When this card is Normal Summoned: You can have your opponent shuffle their entire hand into the Deck  then they draw the same number of cards as they shuffled into the Deck.,6,2100,1100,Beast,LIGHT,Photon
38973775,Photon Lizard,Effect Monster,effect,"You can Tribute this card; add 1 Level 4 or lower ""Photon"" monster from your Deck to your hand. You can only use this effect of ""Photon Lizard"" once per turn.",3,900,1200,Dragon,LIGHT,Photon
89132148,Photon Orbital,Effect Monster,effect,"During your Main Phase: You can target 1 ""Photon"" or ""Galaxy"" monster you control; equip this monster from your hand or field to that target. It gains 500 ATK  also it cannot be destroyed by battle. You can send this Equip Card to the GY; add 1 ""Photon"" or ""Galaxy"" monster from your Deck to your hand  except ""Photon Orbital"". You can only use this effect of ""Photon Orbital"" once per turn.",4,500,2000,Machine,LIGHT,Photon
28150174,Photon Papilloperative,XYZ Monster,xyz,2 Level 4 monsters Once per turn: You can detach 1 Xyz Material from this card  then target 1 Defense Position monster on the field; change it to face-up Attack Position  and if you do  it loses 600 ATK.,4,2100,1800,Warrior,LIGHT,Photon
36834155,Photon Pirate,Effect Monster,effect,"You can banish 1 ""Photon"" monster from your Graveyard; this card gains 1000 ATK until the End Phase. You can use the effect of ""Photon Pirate"" up to twice per turn.",3,1000,1000,Machine,LIGHT,Photon
80495985,Photon Sabre Tiger,Effect Monster,effect,"When this card is Normal or Flip Summoned: You can add 1 ""Photon Sabre Tiger"" from your Deck to your hand. If you do not control another ""Photon Sabre Tiger""  this card loses 800 ATK.",3,2000,300,Beast,LIGHT,Photon
17418744,Photon Sanctuary,Spell Card,spell,"Special Summon 2 ""Photon Tokens"" (Thunder-Type/LIGHT/Level 4/ATK 2000/DEF 0) in Defense Position. These Tokens cannot attack or be used as Synchro Material Monsters. You cannot Summon other monsters the turn you activate this card  except for LIGHT monsters.",,,,Normal,,Photon
63223260,Photon Satellite,Effect Monster,effect,"Once per turn: You can target 1 other ""Photon"" monster you control; the Levels of both that monster and this card become the combined current Levels of those 2 monsters.",1,0,0,Machine,LIGHT,Photon
9718968,Photon Slasher,Effect Monster,effect,If a face-up Xyz Monster is on the field  you can Special Summon this card (from your hand) in face-up Defense Position.,5,2100,1000,Warrior,LIGHT,Photon
